"name";"mz";"mzmin";"mzmax";"rt";"rtmin";"rtmax";"npeaks";"C";"CH";"Control";"H";"N";"NH";"QC";"28V";"29V";"33V";"34V";"35H";"35V";"48H";"48V";"95V";"96H";"96V";"97H";"97V";"98H";"98V";"81H";"81V";"82V";"83H";"84H";"86H";"86V";"87H";"87V";"89H-1";"89V-3";"89V-4";"90H";"90V";"91H";"92H";"93V";"94H";"94V";"100V";"99H";"99V";"101H";"101V";"74H";"75H";"75V";"76H";"76V";"36V";"37V";"38H";"39H";"41H";"41V";"42H";"42V";"43H";"43V";"44H";"44V";"45V";"46H";"46V";"63H";"63V";"66V";"67H";"69H";"69V";"71V";"72H";"72V";"77H";"77V";"78H";"78V";"79H";"79V";"80H";"80V";"QC1-1_1";"QC1-1_2";"QC1-3_1";"QC1-3_2";"QC1";"QC10";"QC11";"QC12";"QC13";"QC14";"QC15";"QC2";"QC3";"QC4";"QC5";"QC6";"QC7";"QC8";"QC9";"isotopes";"adduct";"pcgroup";"rsdqc"
"1027";"M317T584";316.982325283894;316.972806171504;316.985377512689;583.935027160644;582.87698059082;593.174999694824;89;15;17;2;7;14;14;19;32136.6964009686;18938.8048121596;13981.3753264901;20003.7543022679;11630.5443195288;3008.81223485354;13550.4259985918;25215.7021497825;5836.91648975129;10781.4780150179;2179.53559158382;9204.07281638194;1503.99332369584;21360.9659534759;50872.3154616988;9462.01368844428;53707.674206558;2571.94324022743;2171.89037405153;49250.4127974647;23402.6739691335;8211.57843663331;22919.1589651559;19745.6085747209;12948.112855476;2352.13221954447;21058.6642568175;14836.3288571174;9189.0928132109;1669.96041469192;5321.67197981644;27497.6439178429;3370.15798485886;12379.4454102007;7222.79269998148;5075.62594875833;2227.67835089328;883.776696853443;8491.8676090906;4615.56620663729;40011.754460621;2538.56456979824;6356.31143283263;17868.438286329;3753.56287382165;21796.0330495428;23349.6422414112;10807.6737708949;17871.8045532562;10252.3421099409;31858.6652428746;11497.2376492626;26156.287092713;2493.98223041987;39765.6624394086;40510.4393827026;1787.66392631455;17304.2318357948;29707.8464261492;9026.27510890601;3219.51393005992;21426.8349690458;1138.59553607016;6002.85571196719;1509.84916043674;49453.3823699463;11993.4110503211;11663.4527769553;9328.74983045876;16866.6326113723;23327.4387867001;2982.46410820255;11098.1417699672;15909.9058259403;13948.2771630175;4584.36301229493;9615.02144038636;7608.66985273998;2834.53539211992;2177.38303360236;11551.303745767;12672.5114342454;12730.8819513653;13587.5510084891;12038.197668107;12109.9016617886;13089.2128362302;11271.7622476161;10934.326051783;12987.5815976658;11726.7305597259;12134.5380053394;13628.5900474717;14896.1871926652;12803.5984620769;"";"[2M+Na]+ 146.997 [4M+2Na]2+ 146.997";"52";0.0822017710775936
"1031";"M319T742";318.791936704204;318.791057061204;318.792665561739;741.579003753662;740.190979003906;774.157992858887;101;15;19;3;7;15;17;19;128049.19650894;117423.567945827;111957.498021438;136219.387065214;141773.139652837;209093.258045769;234682.273201982;103581.068966194;120572.107919975;127433.752799718;138120.100703718;146435.403614586;228523.009226834;208524.227606662;118166.978685664;207594.341158403;101299.985743654;218639.113501541;220132.494213922;116612.206612786;112258.962304085;115277.455306409;109384.565742949;104335.379319402;154878.880236644;171723.56791105;170544.257462552;135811.985990565;145353.458877214;246787.081805714;186349.283216942;103390.346618365;165446.367919066;151635.719619446;175673.846263615;183200.471025362;233109.334019486;177425.3666843;147409.988314072;154721.482554431;196993.123637118;183027.445458074;122808.612556376;102315.820444643;125984.259270404;124653.60693254;127303.128377448;164896.235164324;143110.554933281;94433.8250544279;148942.347538228;136887.476537731;110818.686509249;165353.239707801;169737.066223266;89928.9840320523;266335.043730375;147232.961298152;155857.434158521;202007.830939428;125726.831124713;110761.994405657;152061.896541517;141543.276972832;206003.836681005;98157.2573276046;139196.098746658;138916.991336683;103758.387321669;111577.007878066;124617.320689431;258885.614487053;159192.099795204;133801.496831724;199258.012872407;202033.353429417;237660.38729649;106187.128937434;307405.55852593;125700.051828846;205608.54909499;110573.072946154;109557.998859298;107960.931902426;103283.935693582;103344.219214811;106792.403753465;193244.689277182;161992.647932581;143256.1545501;144771.208211228;128297.645879252;132631.49308644;120162.670086208;108980.801421809;"[104][M]+";"[M+H+KCl]+ 243.858";"53";0.246794466829968
"1034";"M320T663";319.955614763228;319.948114541354;319.960520893431;662.839012527466;660.682008972168;665.978981323242;90;15;17;3;7;15;17;16;2448.47483927311;2852.20975032042;2754.71915390084;1376.04124535571;3873.12502235069;2111.07353944914;2087.90517751058;792.27604695039;2610.64460909319;2370.29684338738;1775.17743036765;2019.28630493042;1650.46132114595;3727.12454340938;2535.57475360899;1611.31933390463;1891.47285771803;3540.64319901481;1489.66111710844;2808.60150477324;2119.46648599777;3271.24694176449;1953.15908085587;2305.43004658977;2449.78841054355;3366.48794971682;1295.36796242226;4017.50814026735;2958.764616343;2433.76911021862;4670.26367299142;1624.70717357169;2616.50616545604;4024.56945557212;2198.12828416828;3916.35126887291;4663.04457895547;2642.29054929342;1959.52806332083;2733.53526180508;2855.869536734;3833.67094796409;3142.45481759002;1591.67261821712;2166.9205618193;2734.80728662598;1697.63956207736;1783.43847984835;2767.50181773959;2825.07124001347;2601.87207282096;2923.91682404549;2044.47215888594;3594.88050466217;2333.67671225181;1917.72094463337;1704.46966048627;2835.29963495977;1377.68491530827;3308.31738319362;2023.53868976558;1970.15790693367;2796.64783007957;2948.50992502433;1992.90653689438;1686.79428081888;1079.50826945771;2492.70150406095;2130.04355710175;2019.59653440991;1519.17157660167;3834.71279136196;2972.790991433;2325.82278982351;1769.51498476239;3326.66413579518;3008.55813873456;2661.44978578657;2388.53075352684;2270.69667945838;2424.39625151581;2060.09874720212;2294.79826971852;2405.29260514962;2768.33838710314;2525.60564814328;2294.19470210122;1779.71798898432;2014.30971524143;1672.068222771;2377.54464573296;1826.35266709344;2047.33060657217;2154.58674527395;1824.85518702939;"";"";"457";0.144370306134036
"1036";"M321T433";320.716145882016;320.714703192101;320.719578623904;433.216013870239;417.311011810303;439.144013595581;105;14;16;3;6;14;13;16;12650.3967862234;16960.877299309;17369.8468192372;13368.4986110196;34942.5411024469;15557.2827604814;25822.9579578577;12697.8783837868;14688.3206187654;40974.9184561479;15843.0500194976;33257.4465015184;14626.2427600766;39489.0287379807;11518.772164727;12452.2601211618;22759.7655410925;18644.4553706821;19090.5664395884;18919.6614396264;8619.46989532832;13670.7100684705;14420.8135604407;21739.3291474903;13892.0626146176;19855.2224921239;13485.0717414824;26373.4141322969;13828.0337703144;67782.5915660525;19871.6350533108;11771.4695927221;19562.3004824349;48585.2848739354;16678.5042450731;14916.3812753737;85609.2907300314;16757.567113415;16122.0711455402;26618.8771056316;11613.7410068314;18525.0313342908;32175.2537833877;14502.8861974975;13170.9689586921;36475.8172201752;37721.5752377608;18250.1075420122;13703.1558579319;13681.9958200121;34019.9124463268;12843.5889108835;44460.3710080967;22658.947987991;12412.5511245365;15602.8599562997;19162.6113960329;17393.5879325605;28704.8644959239;15069.9470848486;19260.5836312284;16835.8017058571;28969.4423126543;19167.2424612572;9190.6629882549;11002.2851126733;12706.5834724329;32256.2584339018;12775.8017904584;16119.8501119513;14301.389018942;40069.5236061974;16373.7084063995;19570.16498702;11894.6622150042;18050.9267681264;13463.7559768057;27637.7092720202;22487.1819523764;38028.6895132003;12570.8669204123;13093.2310145239;13276.3047266176;14115.6669607107;13847.1336055752;11543.3742937923;14522.0460296151;11054.4128338613;12647.0078189516;9599.9898118319;11839.2525913705;11058.8081930307;11175.853561605;12150.5839387639;14197.2257083426;"";"";"141";0.113902584465089
"1037";"M321T740";320.792657486512;320.786707318;320.803738966544;739.684012451172;724.209981689453;756.410018157959;97;15;19;3;7;15;17;19;15860.0923073331;24172.5975576965;17178.6931770433;19176.3523438076;25255.2290213275;33547.6867552861;43223.219961665;14591.3601883435;17697.8081966066;16988.5040412314;27803.3784141994;21555.6118568581;33259.9777109893;33649.3561785434;22225.1488714166;31404.2130981625;10948.6996794833;30419.4112127656;40457.7173813024;20320.890583686;16547.386124961;16221.3537098002;20624.0521141544;18911.9451135205;23377.9247638469;25915.0976825312;24474.6246629635;22508.1254188368;22744.7867588399;33905.4526537044;30385.2847905444;19690.4408019495;26900.8021728757;25901.2451492643;30562.519299544;27469.9212063057;39067.9018058199;30126.6415302275;25889.8386286898;21840.5386432449;24999.7798855516;27840.6342004217;21404.2596919378;17457.4268589564;21283.2458304866;19586.4082493455;23334.5094935439;24774.4013658152;21520.0517293435;15016.4288572422;24524.974524279;21378.3357097526;20341.1152720196;25730.2551750914;25660.3777998206;18934.3001770845;45452.6616965364;21707.6356753813;27381.5248792498;27912.5227184638;19788.5165898586;17684.1525862895;31566.0655325277;24340.1293028874;37870.1175821085;17233.6004298122;29927.3395340574;19273.5509603041;16504.4108891484;22655.9069939804;24597.5630112193;46057.2228171792;27101.3811331267;19897.5900943854;27466.9808847189;33550.8276621542;35838.0379351158;20194.1971903145;47820.2358974823;20742.083569625;30996.8575794458;17623.6537082008;19916.3406875357;15728.2924694231;17822.2877242033;16427.0821861663;18217.448008334;26957.4333733657;28227.7187789485;22379.7079477234;23600.3702021321;18957.8359536108;23051.5660834977;17765.8771624605;19480.19225519;"[104][M+2]+";"";"335";0.217579333295649
"1038";"M321T638";320.930776908454;320.925812711127;320.933804601624;637.631008758545;635.442023773193;640.372024688721;80;9;16;3;7;14;16;15;1715.16935924771;2580.89742645325;2371.30889861789;4829.63029965397;2876.11052486894;2442.25169873202;3301.59842248357;2623.64908146746;1919.1393691742;2954.36314643736;2477.28382481359;2261.52420448421;1857.6432563955;2817.32312041095;3014.27954961411;2040.63154897575;2716.23413546941;2526.40013166754;2038.93027457734;2499.62289286904;2032.47923406774;1491.94990110089;3880.65224668845;3185.45064443962;2253.38665855267;2350.37404849897;3088.05014193352;1025.18124772829;1614.18716012041;3188.72450139146;2320.55482624703;2675.48863171081;3382.55304127319;2029.99765448922;2955.00581409678;2493.52507622528;2869.26221996935;2842.99453734163;4314.43721694177;3035.09707204223;2042.17823938714;2991.98860488867;2482.2510348326;1870.89289409186;2843.27839877354;3237.77656809489;3438.66457862236;2922.23803774648;2519.63671064198;1968.49103267332;8226.63695946063;1863.28373813775;2196.76427229056;3180.03799445874;3156.32606550932;2120.52608163257;1398.8324125676;2949.90605925901;4387.53894383127;3809.10421010282;3054.34741925788;1796.80291520297;1493.55096897846;2609.3302234596;1234.29458077887;2147.00500496139;4133.67320447078;2334.22961047359;1522.67207614191;1945.4424870829;3134.38988746357;3823.46098699647;2416.39735232684;3225.5771531388;2183.70625629559;2131.26746378093;2761.35212235339;2689.19481623984;1922.26256429407;1984.73813417848;2826.3942089852;2617.19853624741;2730.54442653912;2647.57160700359;2038.01900868667;1789.09268701611;1371.75018314333;3275.67308028548;3559.27762486921;2684.42055795537;3053.57184027407;2922.47350284694;2594.36201541431;1384.31109566465;2693.65650630652;"";"[M+K]+ 281.968";"108";0.250393475099327
"1039";"M321T624";320.951796121324;320.947547890629;320.964271836348;624.14399520874;623.195998687744;664.313984069824;77;13;12;3;5;13;12;15;1451.54920848516;2145.95732834922;2340.74345327292;2450.52991021452;1012.77670916362;1295.09172612794;1467.41101782059;1726.52345729686;1397.38253199381;1991.49880127746;1868.78275125443;968.579813750296;1771.83635865532;2157.98111069298;1697.33850188406;2363.79417071239;1125.37371365885;2277.94305648857;1473.83094330639;1677.54064358858;2505.49378181799;933.171620192153;1745.09020379023;2454.9135563355;2384.98496732241;1669.40543274431;3580.13762733164;1203.33751060212;1489.05491621096;2933.26754827003;1725.86589695761;1353.25806198503;2931.60447341602;1597.14445489754;2079.60444576607;1917.79993107515;1473.58474866959;2813.72237111555;2401.54932188302;2755.64267548328;3435.56594670777;1012.05153242515;1245.64588267751;1908.87607857208;2307.63113158109;1108.69557866924;2016.85355171971;2351.0724230959;1791.54189294409;1296.01879779914;2716.05784590658;1300.65708803393;1706.07643160836;2642.87279252669;1251.02206582091;1519.58365149106;1786.02399280212;1639.04034339623;2209.37768947534;2467.00665783794;2023.65039799336;1590.67837780496;2170.64372533959;2223.92886950155;1416.30251371429;910.925647248364;2611.03105765964;1873.10580429524;1902.28050803881;1224.23923413887;1498.90477762409;2482.25075589512;2704.53728557218;1811.94839053673;1462.32354643925;3409.51002851791;2034.3415128939;1381.59200852564;2462.56147244313;1528.85984322951;1714.20269039628;1516.57073670864;1601.87125766857;2370.05156360173;2293.22186408977;1544.71541385729;1228.48487112263;2164.79745171125;1726.11393751076;1222.39430698491;1896.02722271243;2329.3793838157;1846.37516998893;1571.39687954853;1159.33548797796;"";"";"484";0.230626791887448
"1040";"M321T187";320.987949574427;320.985219840666;320.992000540511;186.852996292114;184.45899345398;189.10400604248;95;15;19;3;7;15;17;19;17374.978154252;21666.3105722095;24748.6854000962;30352.5374599398;15883.2117426822;14277.085065267;9643.13794399724;21996.0650667158;8905.42962350727;23364.6075532942;12967.7120735408;6824.59067499629;10405.2286949791;29433.8789892471;63551.0931810765;14003.8010788251;43654.3282229711;13103.5285806682;8086.35490410082;35529.6804763174;11366.8370091484;10685.0781523183;33336.7225784124;38656.054524253;15801.9884653933;7285.50067921671;24531.5883884748;7213.35871967802;4594.47580789263;3538.77789369599;10147.1675387641;22356.0767798101;11704.3501765812;16715.0726508128;17648.868669028;24579.6409399155;5840.5983116345;11846.0827740157;35300.5238356831;10512.6213128077;44531.2009605255;14651.5252455518;14364.2868228766;28643.2927567544;20484.8585176977;23991.1868979945;26845.6081731271;15424.1554032828;31313.7704723983;25026.6142394959;18999.7461919772;28184.0849904248;31051.1905170461;14470.0008155967;27985.2879908037;39529.8794491136;9921.8075880441;13521.8976794903;26552.4556997031;25701.4308092837;16663.2695553951;28539.4065656185;5957.65004411242;13521.5969314741;3275.92197039626;49525.7850877139;29878.6545428753;28662.5329953523;15710.857373545;27805.7703349256;20556.4836888134;7287.43690163482;26622.7023407323;28175.6054223005;21097.2182598136;20239.6553206119;19272.7444925532;20236.2691452846;9395.82697356079;11658.5424456374;19577.7788519308;24309.5304910297;21824.9313340946;21400.2968750866;23581.8248132606;22612.4276037432;22811.7860602743;19134.1335937545;20545.2157458156;21842.4512201077;21007.9982964395;20964.2623548876;22054.3731225672;20431.4334208139;23782.678293051;"";"";"297";0.0696427912006635
"1049";"M325T727";324.79041057665;324.786346435547;324.793825738563;727.355980987549;725.4669871521;730.324974060059;89;14;18;3;7;14;16;17;6385.89422235869;5789.62501838046;5260.91698782841;6411.70632145493;9476.79828959776;10960.67004116;10548.609290295;3838.6314963959;7435.58199209696;4011.9551042112;6929.59958492613;5434.30597201265;6410.97111446076;12956.2947582322;6963.33684494283;6234.2196319866;3692.45666520808;10058.2844778077;13360.1352724517;5053.14831831283;6535.63793423651;7783.39415818176;4266.95432899795;3256.7625596685;3294.09060098434;5867.22528613227;9406.79925701853;7324.12242720071;6043.39508450093;14991.1664436967;11534.0618592024;5509.73130600096;5590.70842087153;8779.74476660286;9854.74401183829;13235.006018232;14683.7664029214;8754.46853710614;11060.5288900204;6220.25056531034;9341.71385017282;9688.59731675722;5465.2559467039;5149.23998056534;7038.56911242247;7441.04269905281;4810.29399651326;9917.92585567481;8004.75310883356;5509.48823517695;5681.3119757307;6504.85835899829;6837.31660466433;11002.2848199655;5964.70234312284;3293.17490289755;15834.2175740106;6719.85708792552;8527.68873343083;12410.4174699002;9869.58269625027;2815.24249939335;7862.46348269667;8351.38749926364;9987.88565906299;5672.15665190317;4205.60943161511;8690.79218384701;4066.73989673142;6046.76807643393;6180.29395050593;15052.9016579772;9176.34064217448;7029.80498315285;7874.18781705654;11012.0664678932;11653.3265693112;7723.370615969;18250.9617558017;8517.05782122873;9541.06623477845;5676.32045172562;7585.54971827753;5774.09868810077;6606.99945951662;6149.00693032213;5506.32356633461;9750.85873596921;9013.16464850141;6779.52269576567;6295.30618809339;8865.77676786977;3762.34502286119;5493.94216770193;6731.21495014872;"";"[M+H-HCOOH]+ 369.789";"91";0.249417348520884
"1071";"M329T727";328.783774978261;328.777872494899;328.794361864649;726.723484420776;724.206006317139;729.632007141113;60;9;15;3;5;9;9;10;1100.35898751699;1583.17380289797;1202.5655940482;1736.54316579499;3201.97886358008;2188.89004766277;3645.58591061915;1317.0708454117;1101.63871813583;1823.56277973885;2390.96342070912;2021.33449908994;1147.27768163356;1129.35773711392;1883.6042302389;1216.52031221269;492.043401355047;3147.73791397978;2338.16737589634;1209.98096794878;1402.56172969138;1832.82875496179;1322.72205931405;1137.50677553624;1045.64441572606;1874.3310054212;1677.28076901472;1807.24960496668;1833.39943834651;4629.71395366995;2294.0746868036;594.849100406984;2002.29047860834;1506.80450394793;927.506928355676;1674.38899110202;2063.37948641224;557.143270218442;2094.95945662204;2471.8410367797;2399.56349367801;3063.36102225849;994.641749411442;1444.46844713879;1547.06478499457;1811.24705816121;1134.65437145229;2969.29717324816;1916.41760541777;457.477860046252;1834.92328887535;1293.04868825858;958.543001951737;1880.57419088593;1959.88861534204;931.465576843452;2028.05813835107;1698.82740317737;2115.2053041133;2739.48684072077;1839.3977587729;1850.03708964654;1162.71445195679;952.188005511523;2895.33931204412;1055.30537735622;1466.1844974305;1784.42297397978;1556.80521242177;1757.59002537748;1288.11037448328;3791.51737776142;1189.43418419919;394.031110607104;1894.7874369611;3288.43163484332;2812.2160537377;1894.30193371017;3796.17599497529;1861.52419736737;1323.32317865935;1878.87553584915;540.0135462773;937.25150019714;1392.67174555604;1729.93999257617;1258.59620326702;1921.1418535778;1566.1693130229;1119.46070653863;2005.08934730722;927.953572122318;1836.07730148433;1787.21342721206;1508.8624037476;"";"[M+H-COCH2]+ 369.789";"91";0.297490147758309
"1075";"M329T628";329.091819174475;329.086458233404;329.092885086038;628.078505020142;592.515978088379;629.533023681641;96;15;19;3;7;15;17;19;75917.7223102001;128993.930036477;98921.2284864813;63451.2191748313;88037.1509412191;29056.9950971802;103206.37122502;77390.5972708672;61223.2168011515;85135.1231288636;50176.1908174111;38970.6908568469;19439.9692165581;184417.852066991;81155.7405950873;50187.879917266;131809.182409429;40890.942974904;5258.62627453485;127723.6279523;79151.0085122729;93639.3758773561;80254.1089004007;118700.232987154;52072.0365503561;37405.9135236726;58925.7544378694;60526.3168584622;50434.1526031564;33687.2897591152;69714.1989038667;83088.1211799784;48555.2962638858;111298.78886719;47614.3728638779;71346.4124571705;8033.5600435633;13335.6211922091;44168.3473429789;55690.2015206819;70786.4588257502;45026.8620062059;64276.1871577208;70243.7400548983;38966.1982718893;81991.7578833903;80021.9110447513;108301.571887562;75156.4484485212;87587.3276353808;69644.1141948477;47874.2896163483;131493.83330247;34258.5498353785;67659.5061888209;115427.679724785;4500.80977772347;81665.0124783786;59589.2900598247;34981.1926962302;23563.4638060324;112077.414750517;7747.65445267801;83763.3543850297;7710.29179957922;134925.997567725;62943.6899063373;60859.7131751839;100049.578598249;85169.8789718279;74200.2750546678;22764.6401039405;60041.4527778535;63961.2863626631;48336.9574247741;71850.2087463403;49319.8647949432;97013.1871918647;23989.7809584643;59488.5208204424;46438.0460038759;86569.4723762113;93231.3949517744;97043.5295589385;99292.3964136114;99305.3080990205;103761.856179882;50127.9205965444;52495.3110973481;65884.0946316911;66485.1323436255;69952.0368223573;75433.8327838698;78208.818548083;80438.4782673626;"";"[M+H-COCH2-C4H8]+ 426.153";"19";0.243816814714073
