"name";"mz";"mzmin";"mzmax";"rt";"rtmin";"rtmax";"npeaks";"C";"CH";"Control";"H";"N";"NH";"QC";"28V";"29V";"33V";"34V";"35H";"35V";"48H";"48V";"95V";"96H";"96V";"97H";"97V";"98H";"98V";"81H";"81V";"82V";"83H";"84H";"86H";"86V";"87H";"87V";"89H-1";"89V-3";"89V-4";"90H";"90V";"91H";"92H";"93V";"94H";"94V";"100V";"99H";"99V";"101H";"101V";"74H";"75H";"75V";"76H";"76V";"36V";"37V";"38H";"39H";"41H";"41V";"42H";"42V";"43H";"43V";"44H";"44V";"45V";"46H";"46V";"63H";"63V";"66V";"67H";"69H";"69V";"71V";"72H";"72V";"77H";"77V";"78H";"78V";"79H";"79V";"80H";"80V";"QC1-1_1";"QC1-1_2";"QC1-3_1";"QC1-3_2";"QC1";"QC10";"QC11";"QC12";"QC13";"QC14";"QC15";"QC2";"QC3";"QC4";"QC5";"QC6";"QC7";"QC8";"QC9";"isotopes";"adduct";"pcgroup";"rsdqc"
"1650";"M526T160";526.430658126686;526.428635252218;526.433742817159;159.733999176025;128.029995689392;191.783999824524;107;11;16;3;4;5;14;16;19316.9458949131;41326.4567436672;27873.2725747819;60078.2012488688;76211.806218446;30534.4373023142;216408.998572747;6148.38267171067;29365.8153274672;45926.2950680779;85484.9180177063;70755.3538868979;75844.457643213;43675.9872661022;24217.239144731;31896.94377626;28941.809878463;30913.1447880519;39417.4959868743;69820.3166684833;84371.4724446179;69597.8871932477;11766.4593323311;14008.2253866551;6007.66132884154;60544.1377491272;32244.0658168689;111861.944621498;19396.4539211009;169307.882831249;64249.9857312978;21480.1965206078;94145.2734155169;25725.9504463387;10406.3060588117;31613.2395566206;53754.0920159805;22048.4606423565;25775.7430226405;39771.9571894825;18769.4575456951;125324.280438756;73622.7008519114;60338.0338011678;65922.8544189926;64956.1500756424;71150.6920670911;96361.277322339;68361.2104314739;70813.3724677808;24480.8959755821;13097.5272541241;21902.3122173848;34033.1582723668;67887.9563863135;61556.5120036219;98169.4578111949;34530.3543529535;63956.1813901616;21364.8019936314;49519.860368142;12988.6036145229;19030.3534822304;27432.1882278902;71531.4082941897;24736.8826345273;88274.1230813336;29126.4629475907;3797.68982939756;51838.8289058478;64883.3740031906;132940.636015517;28789.9259793996;65889.6618214206;5660.77933771182;126189.305828326;53319.5123932794;23108.9779595292;110096.614009374;51622.8091582319;34937.4306607921;14599.5626066461;29461.5361890984;22140.484089851;69411.0451180759;71816.688014615;16001.375019144;17778.583587373;35490.1627501387;71324.1798928777;64681.456504552;21629.1339479382;17220.809978616;21818.112399178;62764.2017060292;"";"";"134";0.600112850530816
"1651";"M526T109";526.430652253528;526.427640524611;526.431729443269;108.67499707222;89.9480002212524;126.723001213074;66;8;10;3;5;9;9;9;66498.5179057219;22355.1932874881;75629.9035574336;36615.3989883231;102118.441277833;88504.0252157444;61550.2970645745;13019.1422518689;58705.1007465125;24736.4847628448;22493.2688869423;76249.7134805852;81767.0473387053;43705.5215185033;62862.3567177339;28819.8190472949;15306.4981037507;66699.2858280424;144255.815611689;75270.7707053478;73058.4688025649;38314.910428093;68390.8848655605;76638.2378554975;71037.8291525105;106500.617491828;63748.008912731;71126.5626236468;115139.720960839;313904.027694318;54438.5789655254;19431.2627864341;22523.78496628;108497.742965189;29627.9971288529;115344.477419998;45131.2235819836;28874.0404163434;84195.0915894067;98886.605334062;24337.9982811103;145697.045100913;20872.0093112956;36865.3251297561;75511.2334575663;72083.961489111;20067.2402250808;83377.9132457689;77424.2574512837;80261.327963742;75839.1663964757;50898.981162763;6437.52131089737;34221.6028945676;59100.0138282442;71512.3376730679;107255.923568699;4770.8111754925;73199.4634258721;38027.2306512438;101439.753841285;21207.6357813603;78563.9792224734;112535.676624146;14114.8922569686;34500.7435298913;18080.1324243656;72946.8498569011;44544.9230490086;66266.4038009849;69080.0163799204;208798.132151476;24154.1598149722;25903.5389633968;73706.6982125414;147672.258338313;98106.0472717476;93784.925890273;117187.841763928;31867.3007791222;77255.9269700078;26431.5078405227;21857.7837296262;79072.8786298934;62001.5847119464;24987.1378175615;58081.1383234762;30898.4622437471;78809.87503629;77637.3736456379;77950.197081687;73506.1389624255;33680.2814396733;32925.1342628065;81299.294761934;"";"";"473";0.431456840705552
"1652";"M527T45";526.887745795452;526.879841403857;526.895178101793;45.0019998836517;42.6409993553162;47.4859982681274;61;9;12;2;6;4;9;19;13273.3731779932;3432.8249632461;1002.72987615133;2405.11866508746;1196.75997299807;1618.28759532817;2059.63289699466;2714.2112501763;2281.5164770049;992.844985798286;1134.80952148753;3057.2057547161;6830.66901915899;1990.58210279202;1629.71306800814;2342.73767805945;1005.04913598606;1669.19399483001;1860.64461845138;905.357735861287;1447.16038500951;1286.96638357036;931.150969333003;2173.45812943425;5293.99168302635;1080.37527056174;1018.4856670064;2403.77658700258;1188.95509089893;3782.95636224939;1661.77003033308;1867.02537981335;1416.54151128141;1502.96991466162;4790.58581148922;2778.0645648538;2454.76501052554;1634.26260435547;3017.34768524215;1615.11292739201;1625.39684992032;2407.45039073582;7112.32922609132;9086.49779310887;4378.49794565804;1030.65872625851;983.262457027793;3538.20291908417;1599.60503071279;6878.22808893373;2164.20546595582;4682.06918280762;2227.45582713117;2747.1514600351;1436.39479506486;1167.00748726076;2609.62859251769;1087.22377999932;2634.40615919687;1409.90871878231;2559.56547532927;662.392486293817;4527.32837862092;1905.58684166152;2232.70331156682;1592.0309557348;2147.76209161392;2683.79484136862;1658.65312157255;2317.48009113722;4471.91730436967;1834.75675908688;1113.58434571847;1089.75379150469;1662.88162020326;2125.5398722157;4424.77794412134;5568.19910479482;6662.14584128909;5651.0091774094;3984.58059878385;2984.7824854687;3453.69386071765;4225.7666591768;3448.39082740311;3535.55224858976;4208.64172979587;3576.57227991448;4199.12921880692;4642.36309676739;5008.95960987702;3950.75822170146;3068.18078527324;2941.64610724935;3211.37193437309;"";"[M+H]+ 525.878 [M+H-CH2]+ 539.895";"14";0.1644668735746
"1653";"M527T660";527.142636146065;527.140547459903;527.148404017446;659.806009063721;658.509984436035;660.652987213135;89;14;16;3;7;14;16;19;17786.8398328509;14837.3736750022;36835.3100391195;17393.11388461;3918.26570554908;6633.34438761184;1793.36498265003;16759.6020423481;13251.990215157;36001.9107989428;16809.4649403876;16171.9684253501;9613.56390517652;8042.09004826061;19903.3329874784;8345.63518167716;26506.2533678418;17171.1807987159;992.004547863188;29111.9787324429;15901.8006992751;19027.5294157661;23915.3538745649;33574.8481160208;11333.3183150256;19809.5806317261;13366.0849432261;6161.20362504403;8505.1080265422;3268.23125044351;4367.43410837034;26042.1729461276;14279.6755963506;23133.4465847809;13637.3235722196;26716.0833484053;23179.6250519775;11547.3224983885;11752.9634059502;19283.1731577074;12412.8156963536;8290.66167537174;26163.9665344313;22103.9791927031;19301.5386257698;26629.7544722306;20326.7728348712;20402.1105286484;17679.9416499298;22921.5220139882;12335.9834054948;9362.57967677939;25526.2262231809;15175.3018665296;14355.035951655;35364.4239694992;222.297550823899;18133.2014517683;12521.8353107187;15181.4132659101;21165.4047576069;38424.9849036485;12242.35488267;23747.6683754255;355.257432570836;32820.0288543491;19770.5551986688;18226.4518882455;28146.8010873944;9683.67724003011;20537.6987653983;7870.950844904;13667.7330393135;19224.330520882;6536.31236537952;12088.9947263632;6129.47600305343;17755.7332089092;1856.18278328808;4355.87543299347;9354.13554407757;19608.1307454812;18292.6770295791;20150.319068104;21353.2320192165;22396.543806224;21920.3235976698;10029.4836522011;10865.4521213006;13363.7218776451;15291.9838421278;14538.351742941;15503.1504659875;15602.9553760604;15431.1197534583;"[202][M]+";"[3M+Na]+ 168.051";"83";0.263049467202811
"1654";"M527T724";527.15813623405;527.151485507083;527.165023700055;723.582024993897;706.819008331299;765.307018890381;97;15;19;3;7;15;17;19;153349.538420032;78227.0711357536;71013.3089261358;98942.4593738608;74733.2685640301;41015.6711231431;311654.387504776;3617256.71817593;45663.9304694877;42043.4724232303;46019.4239307549;48376.6639181667;20977.1196702714;79056.4051990209;147677.522269519;43491.8607908407;216354.519774327;58835.9745117753;19692.6387132604;75458.7649566512;83186.1584119061;79445.2056573215;52145.1760066237;61763.1932862981;54633.266534575;456533.707937841;37196.4691268098;36417.2063638426;28279.0501220748;45461.5752743728;28900.0899592945;73864.4857336345;687181.575010743;54391.0393512802;55589.6854580521;28496.3724574733;45693.3005264737;33353.1116203963;49421.1275929547;100542.370196238;95852.7408278128;55238.3983973245;23076.8576423226;37842.9994062671;77769.4694297052;43720.4290039791;104189.763509093;43701.8946033178;106000.954836265;189573.551524816;89705.9878722828;37507.4315642635;50458.3675256267;50436.6048117858;70544.1916291545;105308.749877959;5219.36279943723;54970.9866214485;94794.6164922464;63318.1856266354;47384.5477766492;84374.1785789674;30912.1639377797;56513.8873521388;28564.8126003482;197885.635596066;62663.1974587709;51341.7413899176;59380.6309666097;6290.5415156473;89353.2759035701;41907.4867873109;51816.1404393146;12283.5387456177;50012.2213951282;58172.417153669;45153.1742319582;71383.4513547686;44726.2557672788;44972.0892107083;44838.7831186478;48563.6928291227;49705.4604715066;55983.3827981482;59923.242312223;58918.6967376621;77970.5460123292;65499.5346112548;55560.3916390549;84868.8594163131;69390.5254996425;66349.3195016843;58043.6047723881;71560.4560056764;45929.1243122456;"[203][M]+";"";"244";0.192768992977854
"1655";"M527T37";527.433932239939;527.431720141135;527.436757776894;37.2780010318756;7.05099983811378;43.0470006084442;66;9;7;1;5;11;11;19;172181.975034693;22534.1991127863;8862.59580651794;23002.6320529539;11394.7333861017;19728.11864463;54751.8615459472;24351.9937704128;30329.2738620938;10705.5957406614;14342.3069559674;41122.1086701526;37577.0916833043;14971.5861567498;25936.2960517553;10343.7345331339;13460.3285479027;19361.0042807069;24180.0645226163;8641.33397585254;8687.56403374668;20193.187190674;14998.8451885323;17932.3260764447;14110.6042315369;11354.0257410654;9556.53753755309;40616.8194149818;101963.538260463;481002.039802501;15471.7984112445;12009.4742975293;15916.3735932509;36500.6859386118;102696.831811145;21359.3496756239;22532.1299657276;44457.8926759021;25520.5215994843;16003.4137251632;14500.2381322266;97687.0061852614;138587.238472156;48850.1574406781;31904.1926024228;23537.0678645238;15580.8893656682;40044.064178176;25418.3802980174;252515.318503215;29949.8275694163;120149.680109321;27691.4224724456;29826.9267590493;15931.3137308976;19995.5569149427;25240.6906011172;11946.4191643063;14573.311867393;21591.7767077164;18471.0188548744;10638.8536184878;40702.4171601581;17402.8206864465;32795.333873968;20322.8928654987;9214.38101894178;74381.3812893761;19056.0556368543;27227.542779848;13723.6510697215;18051.8699741095;18211.5774767097;11426.3125232805;11495.2486613011;14145.4389460411;23548.7578133349;23974.9949839776;51827.3557628579;43981.8526314577;34629.9650898626;33693.5479825983;38634.8704702288;34888.4483891387;35840.3873703823;40429.5661236778;32695.6110514775;34692.5910285784;34927.2697038341;34538.8210581849;29893.1001787912;35199.9805394673;34625.5677665349;31855.344031248;32144.3061830546;"[201][M+1]+";"";"18";0.0743454560256957
"1656";"M528T69";527.746337095729;527.738628803611;527.748944870957;69.1349975013733;64.3850029945374;75.1840024185181;103;15;19;3;7;15;16;18;20236.8132391856;26114.4716498974;30245.1412573481;15726.4531701138;14666.7009125738;23777.707597793;46291.9635561307;13957.3544112564;40597.1248244598;25360.9577554121;29219.8004749974;17790.1474538362;27722.6765121936;36493.4141016105;3765.63705182413;12757.2605268584;31818.9301431786;5213.18451138739;31709.5241530447;26946.483953074;7641.92662326582;28041.3898573865;9515.25021547577;25567.9013722955;19524.8577276246;27207.9460619948;15116.0905126871;16797.4519897811;9527.77654983912;43860.7688755702;22928.214517032;11859.5846966151;21451.8292672522;29174.5526942361;31973.3649973166;27477.9141086944;55787.5577395844;16514.1870234399;25543.8422324885;24090.9738560097;15894.2773467759;35372.2421056974;17530.209066467;21931.322902706;13687.3865254846;11908.9146463895;15890.530312081;23899.6934764243;30051.4922147801;30069.1649908725;12664.8792333219;12426.1474386027;19573.32599631;17329.3220561902;2721.46145970699;31598.8215040025;24926.4429299833;33841.7421987953;7089.92458005179;22682.7926396272;19282.7030118022;30028.2227477595;14888.584356018;37416.0481812029;64970.9049122768;21039.9460955446;15617.2133686118;17765.591099036;10123.3778924605;12485.6177114409;7402.92204419168;55543.6599961004;23118.8111182188;7866.40592256427;17186.7259277707;33146.9226129345;4837.25821966394;7221.30766456215;8520.97048835034;10090.6960123103;2366.67217081069;3183.45298641723;3417.54453000788;3257.90550954635;3346.90692717723;3009.00529295589;1541.80182316002;2457.58263283366;2684.90279671555;2996.31942943515;2123.55490774139;3692.40961742972;1382.2953220748;1454.50726231838;2534.2964684136;"";"";"5";0.282571741069908
"1657";"M528T44";527.902917235876;527.897028664419;527.915062813975;43.9399999141693;41.6689986610413;46.3749991893768;65;10;10;1;4;10;11;19;15604.1960740939;4480.67718427896;1954.96365710994;5375.42194978428;1709.11746740679;2164.59278033516;3765.07017666061;6046.80731056671;1960.25945252832;1231.93199191074;3245.54953592209;6557.1380169392;13485.3417508935;2568.55855627927;1563.0916860869;6117.76821849631;1635.4172786383;2717.16456949458;2737.18567825962;1204.30620576435;1982.39295048007;2480.05887503391;1042.02148287277;5442.46942882579;12383.0787577905;1283.26771697318;1236.8228091167;8910.06594214333;19799.0554930102;20372.048126742;2926.63262571677;3262.1810503359;3252.12807014682;4186.36256566651;18951.8664624922;5775.9709294429;5390.25778820606;4330.89507345615;14872.5728781601;1759.66074856995;2188.6236578121;11015.7134293199;17776.782862422;9822.6556636094;8898.98385564231;722.807388229867;1658.32285103643;5908.37389156996;3112.35401457967;53101.3163850369;4023.04539386025;13783.3430459581;4230.23054321412;7549.5183519827;2443.16358261614;2299.42608564421;6495.02376576044;1709.80552979923;5604.8066256868;3110.57023945868;4287.878456075;859.91061968493;9093.98242888638;1982.5790344462;2399.14178869107;4021.84376743954;13100.6555867141;11013.7780396825;2741.6253760693;3694.87379143748;1945.70664963773;1958.38945066586;1361.82066616229;1255.29522027683;4978.64522743185;3167.97655173381;5546.10100635599;6716.63342546017;10890.9370750468;12413.4837018345;10354.2180808917;14065.402470899;10618.3583900289;12833.3814486031;11454.318718892;11861.1318358897;10933.3122161907;9846.44099649434;11386.9547255616;9714.31465922818;11177.7333517743;10186.5241667747;9515.04031336019;10318.9820209749;10150.6117023709;"";"[M+H-C3H4O-C4H6]+ 636.962";"14";0.112972269263428
"1658";"M528T660";528.144620024707;528.136333440574;528.15471702819;659.80899810791;658.509984436035;661.267986907959;77;13;15;3;7;13;12;14;3279.96459487107;2676.93389078521;6525.72393378588;2493.83571570302;976.185668336124;957.240018435621;614.011060551113;2471.29232897432;1839.76184757415;6224.80882008246;2875.5901788954;3148.70698794926;1538.99306678619;1578.21810488989;2880.42929652835;1094.62580433523;4865.19150649919;1508.21011698835;642.068501895086;5463.48811500734;2604.84064357728;2823.51256932276;2935.36251785122;6904.56718085307;1993.40925771722;3038.24476052594;2435.69832869663;832.611120413909;1506.35462867359;685.590325399794;1116.1640595648;3505.82390273995;2601.55179587221;4176.32530570555;2790.41173339963;3813.10480073991;3735.52168553277;1916.12165310577;2012.04631533534;4248.06513198473;2855.14245051808;1545.61967807203;4346.89950843498;3862.39659009195;2916.12862730808;3609.82426902564;3762.8901006;3370.08263525249;3241.40042252444;4894.08947219124;2361.26132551469;1152.26403720712;5328.92483207082;1744.46135221756;2133.09328979743;3094.26538013076;248.507336417605;3316.41293744375;1907.84658111864;1611.67347562982;4146.22588637872;7522.49416751498;1360.41325479169;4424.13594799324;459.75040179172;6591.72554492455;4019.15741250583;3343.80869948422;4861.91795114058;1406.12561442327;3940.58364463928;2137.67543044857;1617.26150347093;736.093785617167;1368.71266971381;2736.69688957088;1018.65149628292;2423.28264777693;644.96037652765;948.849347889049;1600.70236826019;3375.2797388172;2862.31153429651;2998.00645918309;4219.63817552235;3631.66516896698;3924.15486546212;1623.26002339849;1915.93680747567;2466.10506472458;1915.73921565486;2682.00982183813;2328.91723385211;2602.27210420872;2579.56370999389;"[202][M+1]+";"";"83";0.296263094226813
"1659";"M528T724";528.161750696467;528.157539755902;528.169225499072;723.580979003906;721.056027832031;724.841016693115;90;14;19;3;7;13;15;19;29260.2294557607;14192.5663825757;15295.4301075177;17822.4155660843;11905.3104825834;7231.01888731255;53741.3840822433;660848.77607188;8311.56774031809;7573.60544880262;6800.59860989595;8946.06649570719;4471.91539993814;13825.2512352562;27093.2340533898;7689.8354428343;42734.6258007484;8435.13501113522;3494.54644101065;13989.8855112516;15278.5454134756;14640.9853519723;10493.0063057613;11368.7234608279;9950.35885712628;88238.3426555873;6588.06281398512;8086.39970757506;5408.95553543138;8021.63582246835;5466.76501435131;13442.7773292182;126703.603731424;10920.6683332159;11693.6297957477;5482.38832965689;5915.41884081212;2542.28852796157;7943.5669724769;19020.228141784;18333.203770611;8286.91944844574;1435.3389599832;8444.65809802698;15811.8913806167;9188.7388836837;17477.3085542367;6977.49110746966;19793.6365032284;36081.0094343037;18856.6024179142;7742.24595643677;5006.89948113022;7565.5853968521;10037.7398654463;16617.9253697179;2055.40703488651;10990.1633801094;20189.0912608036;11989.3404728473;8630.96678758708;16685.6013197191;4701.2675701191;10665.9878796641;5531.00179447029;40168.5536076113;11601.3637240399;8635.37075736252;11016.909774174;1962.23602640924;17013.0318843365;9043.47682403132;5400.34181842071;1269.83582073963;8410.0276046597;10684.6980666459;8628.76783933306;13219.2408194314;7759.09152460672;7676.93335700098;7363.36522833544;8180.2705123701;7236.87172267107;10028.5590072316;10486.1851324376;10608.4898865683;14650.2015555156;11783.8819029692;9433.42713754799;15104.3751875013;11794.3427883917;12665.0458921162;10974.7234738438;12241.6880228778;8586.39192527962;"[203][M+1]+";"";"242";0.222124044896033
"1660";"M528T545";528.198700746135;528.196258806099;528.202917899652;545.441985397339;529.897005004883;584.121975097656;94;12;16;3;7;9;14;17;18816.3949731856;30694.710254882;17319.0827200503;50073.4562041224;41292.8452970447;45621.5283814248;69719.296190813;29331.7712236437;30232.4751974562;30941.0900209825;36590.1940561428;34654.3197637613;28179.3082311184;50739.3233195986;22845.5559091583;42339.0260450191;25239.0168434543;52221.3644105197;55425.6254506923;29387.3807977102;54655.4900174623;16896.9834410386;17832.64680273;29315.7142071779;21000.284932578;30923.6340625695;25947.1882600664;30054.4592892845;31359.6859127073;52231.7042742646;42948.1738496496;30346.6530305909;38719.7471805282;34393.4581157565;27113.9547369367;30755.9153697549;76197.4112988197;52060.5674309941;44361.2729866456;25947.1070837563;39675.1899272883;49443.9005267809;35290.3557846493;9445.23042545741;19309.4769254887;17607.3323588844;20280.6511057234;42304.5075505734;37325.5785887971;25605.1205120232;86277.989637401;29489.9763619641;30466.4425889785;46604.1391226799;33618.7695071333;24661.1101005166;62952.8712686915;33085.4485587468;38443.87962318;24771.8107344054;20821.5092084303;25239.9832762321;25651.0110583861;24435.6156279449;50533.3108902933;24948.4902405766;21482.7260109238;30115.5049669011;15106.3529158172;19643.047393637;71439.788870022;73499.9576329929;25792.4469157176;21387.1757906801;40206.6189157674;54252.3822540501;45445.2127866548;48292.2600150984;63030.0498332655;32263.3248663134;42072.903872836;11000.3544255696;30042.6057659805;30310.180882334;16243.3746224474;26742.8971109466;26478.1065328595;39817.1336596786;26069.1365838456;22229.559063165;56275.0677432322;34142.4757347133;50882.5419941762;35838.4476744826;27070.3923948173;"";"";"311";0.380575875932491
"1661";"M529T30";529.248233047775;529.237553184474;529.254927372177;29.8135011696816;27.4349992799759;46.3720008182526;86;13;14;2;7;13;14;17;11668.7278822429;8139.87011943647;8720.33786333913;10089.8226937222;6961.11584676726;13508.13100101;9283.63336240936;13647.1769364426;24144.8213105385;15514.3340341604;8474.65169744924;9439.49374076887;8152.20497138002;9521.54610984787;17630.7474515814;11767.3309959365;8402.04209190499;13291.949177227;18412.54536826;7369.48713018058;12153.7034852364;12541.6427449722;7743.20551320729;7997.52935875728;8313.56111230027;12953.8998996041;11902.0535895502;8879.73100036557;6569.20978911118;10675.178159409;9577.28650350909;7761.06924464801;9346.91913220852;10856.9361352892;7309.99477915871;15196.442620267;14407.1500797747;7976.98559139469;8167.01100996864;10123.9654738594;8454.76577833134;7234.60925911626;17161.6874688955;7513.83813046626;8301.4976231175;13615.2009706348;8274.39799991755;8979.2679110826;8015.04083500495;44552.602634592;11442.841961118;12243.3712673695;10594.1753496506;23706.6242948865;8051.18281956039;9352.30278346256;10687.5486567306;18981.3871631259;10556.3710218119;13277.1030363265;16592.2003678798;12249.524734437;6870.63244042953;7973.5324846845;30620.6891346161;9791.3885134987;5015.74481116229;16366.7324358343;39763.6849368873;12230.7606329611;20020.6587702111;16062.3615501952;15873.6172451437;14342.0376757242;14132.347395315;11379.9402315393;11540.6714827844;13384.5843236207;12740.5622878389;19086.2155689823;3930.54978289159;4717.42181988187;5895.1881143692;4826.99752006531;4090.31663033733;6156.42323473497;3725.17005448101;4386.59198140457;6976.9223128264;4997.21280732204;3324.12372713002;5465.55781075219;6799.27795436066;5148.59213148419;5162.97576726604;"";"[M+K]+ 490.285";"72";0.214845531760012
"1662";"M529T45";529.382749647932;529.376089053335;529.395039677002;44.6815010213852;33.2109997653961;89.5679996299744;96;8;17;2;6;9;12;19;66812.6800682665;7215.08001969818;6028.17476444993;9697.30809478749;6819.29871595775;7077.94293144875;12952.4677727556;15103.7716412701;13639.922244383;7203.69253704774;20539.8958203712;33091.2506976993;16343.9447895934;6418.62209548294;8679.14056034236;85135.954493262;12065.0394523936;6987.04393264349;6906.5275745089;11506.2081244303;15999.3989313564;6915.47042802281;12905.746538552;7887.08337168278;71079.8628428589;7063.71790915076;4943.11256142256;14670.2211122414;20676.0611106575;17444.0205651832;10278.8408716074;7303.99871963799;17763.6678553354;30561.2128306091;11165.7685220737;19677.164684935;8865.04659483305;15215.8626760479;11753.906167917;8344.86750198758;9363.27833034828;10609.0356252826;32835.3599489203;21048.8085603664;19533.1070899432;8383.81079532581;9231.53226282991;8362.91226072945;6695.40543424361;27223.1083948773;8081.49964220135;53586.9207801296;5378.29312857116;8469.01206544878;7196.13780488395;6947.40874535631;5697.82725295529;18833.5870202175;10339.5311890952;8816.45410572681;9801.10199137892;4844.08342255079;24577.432429604;6590.52939829619;11666.0237267468;14434.9572813061;4126.63588321472;8473.72892845033;30201.6281483851;10059.1426554478;23391.0643690868;7142.78355131024;6223.60001093924;3776.2653624573;21560.163658413;10116.8360610415;13097.1166358701;11916.7253367694;21062.5990659994;26348.2872179798;13858.249538534;16903.343686269;12822.9049638732;14731.9989799862;12274.7202980946;11845.6565873334;21533.4953534407;13823.6628755314;12185.1438934683;13108.8675266003;13428.810245979;14066.0637052493;17547.9001989162;14139.9690084549;9321.01693111106;"[204][M]2+";"";"14";0.201869230910972
"1663";"M529T39";529.429353408803;529.419214875549;529.435870949272;39.3230003070831;35.6200005340576;55.6999994850159;67;7;13;2;6;7;11;19;184371.583285229;7336.80729445042;9994.68739073468;7323.99213075359;6053.55765670892;6242.04023584612;14443.545799624;4004.48614271004;5501.01514549626;4268.30288876958;11236.509605366;11098.9905502861;10882.3583051618;7693.79260859896;9761.33901449975;3644.13072344854;8731.1045430474;7319.29063891135;9282.95795638887;8022.01466592978;6234.15355992698;13381.1832118581;8821.68208489146;9653.87130352952;13058.8838995273;8794.98124567013;5169.18477050748;16620.633936729;12487.1309821824;69366.4440849266;6895.39670951486;14240.7451960569;8558.15963033931;9698.50975345895;4302.77027267793;19124.9920853736;6812.9196881261;11722.8151429768;6087.49174141938;12443.2673511877;11134.0090849705;12765.0180541335;23523.2772393432;15910.2747425334;6712.41484960079;5447.87466636251;10948.6614454326;8596.61137289528;6513.65355880634;13067.1062557762;6938.5901762155;11885.0987889679;5299.30427098438;11697.5316602695;3820.69803955075;10130.3340909867;7165.36811965584;4538.15739708896;2401.63732060336;4835.91416414902;7790.81027241747;3582.00131204023;10975.3405224021;6903.59988212795;10828.6614497226;9663.48571441803;4968.13685317225;7851.87718671202;28244.0125239904;10593.0794198603;12523.7449378985;5549.14597207091;7819.66282764695;11510.4063906878;7350.33072051471;10963.8568368159;18723.6157745159;33488.2181549658;17156.3086538024;24649.7155340391;8952.42099933601;8936.07912785769;8072.1951299423;7795.75121802423;9610.83193415998;8588.99534434062;8168.24101313653;9269.09664277978;8079.13924180447;7417.03656561577;7287.1990397551;7331.91736226719;6941.76005160015;6080.0173784921;7347.96454549346;"";"[M+H-H2O-HCOOH]+ 592.434";"14";0.120304691015803
"1664";"M530T69";529.744786157223;529.739562988281;529.7528664249;69.3089998245239;63.1419992828369;74.0130021476746;72;11;18;3;6;11;15;5;6342.00221137808;9262.60783080732;8308.6644345792;3879.55273399283;10907.4837813061;11569.8204228551;16649.4079369472;4228.87379959213;12883.3747794221;9475.86586389262;11066.8631967139;5851.69720381242;9241.56019771949;13267.2460279204;2538.39584420371;4198.05442417542;10356.7891255013;10823.6596592118;13586.302446645;8176.30121392187;4096.5607102039;10978.2877978997;6091.86210866147;9207.084631277;5186.83607816648;8030.64516969951;4335.81279525238;6456.3714102353;5140.65553908671;16063.0258175303;8302.3509981072;4162.48514026266;6957.33633766922;8531.1355464167;11298.7717142633;12225.0620079399;21904.6905901601;6453.07865281652;5500.30014300593;12469.5307503377;5843.39312523469;13556.5231420052;5725.53778421524;5988.39124489535;9423.4364354806;4643.93050279164;5565.10900593564;8264.9100110407;10411.6722562685;10645.1388372194;4473.31157942825;5184.04308894495;6565.76982130084;12783.568002803;9097.35890883066;12634.2589093332;9585.82846059052;11349.0645875967;3984.52871440748;8262.36731733213;5617.25872311797;7387.68770768769;5515.64481443975;11859.4921084434;13387.4981063727;7156.1158790493;2888.66450529592;6615.24837187455;2786.78314988415;4729.90573435506;3318.50530061441;16498.6795441792;6335.14841028895;3335.74428633319;2251.14570292901;12074.1654824651;3160.88996635132;1548.60759074528;3503.12985813039;4073.70019262758;619.571879527472;767.368704047123;2277.88960729388;1862.08570115872;1672.15580926198;1769.20005730093;1823.60253591483;1816.00001141819;1221.36648435702;1498.47860615526;781.557218932303;1720.41252808514;1569.66401452014;1597.66425347353;780.405299342869;"";"";"192";0.344126716464752
